公司代號,投資公司名稱,投資公司英文全稱,英文簡稱,境外投資公司名稱,境外子公司名稱,地區別代號,FACILITY_NAME,ICIS_FACILITY_ID,NPDES_ID,資料來源,匹配分數,匹配英文名稱,匹配英文名稱類型,NPDES_VIOLATION_ID,VIOLATION_TYPE_CODE,VIOLATION_CODE,VIOLATION_DESC,SINGLE_EVENT_VIOLATION_DATE,SINGLE_EVENT_END_DATE,SINGLE_EVENT_VIOLATION_COMMENT,SINGLE_EVENT_AGENCY_TYPE_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DESC,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DESC,RNC_RESOLUTION_DATE,VIOLATION_TYPE,VIOLATION_TYPE_DESC,COMP_SCHEDULE_EVENT_ID,COMP_SCHEDULE_NMBR,SCHEDULE_EVENT_CODE,SCHEDULE_EVENT_DESC,SCHEDULE_DATE,ACTUAL_DATE,REPORT_RECEIVED_DATE,PERM_SCHEDULE_EVENT_ID,VERSION_NMBR,ACTIVITY_ID,PERM_FEATURE_NMBR,PERMIT_ACTIVITY_ID,LIMIT_SET_DESIGNATOR,MONITORING_LOCATION_CODE,DMR_FORM_VALUE_ID,DMR_VALUE_NMBR,DMR_VALUE_ID,DMR_PARAMETER_ID,NODI_CODE,ADJUSTED_DMR_VALUE_NMBR,LIMIT_VALUE_STANDARD_UNITS,PARAMETER_CODE,PARAMETER_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,MONITORING_PERIOD_END_DATE,NMBR_OF_REPORT,EXCEEDENCE_PCT,VALUE_QUALIFIER_CODE,UNIT_CODE,VALUE_RECEIVED_DATE,DAYS_LATE,ADJUSTED_DMR_STANDARD_UNITS,LIMIT_ID,DMR_VALUE_STANDARD_UNITS,VALUE_TYPE_CODE,STATISTICAL_BASE_CODE,STATISTICAL_BASE_MONTHLY_AVG,STATISTICAL_BASE_SHORT_DESC
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601711936.0,,D80,"DMR, Monitor Only - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,C,1,3430162911.0,,3608237454.0,3604603823.0,8,,,00340,"Oxygen demand, chem. [high level] [COD]",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447846.0,,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600459571.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",12/22/2014,9,RE - Manual by Back into Compliance/Administratively Resolved,12/22/2014,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163156.0,,3601836315.0,3601027250.0,8,,,00530,"Solids, total suspended",19,mg/L,10/31/2014,6.0,,,,11/20/2014,,,3200447863.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3662749389.0,,E90,"DMR, Limited - Numeric Violation",,,,,U,Other Violation with TRC Non-Monthly Average,11/30/2021,2,RE - Back into Compliance,03/31/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602724888.0,001,3602724888.0,A,1,3896953794.0,103000.0,3754726331.0,3682453070.0,,,90.80000431,82388,"1,4-Dioxane",19,mg/L,11/30/2021,1.0,13.0,=,28,12/17/2021,,,3605913180.0,103.00000489,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601432046.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",05/22/2015,2,RE - Back into Compliance,03/18/2016,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,B,1,3430162722.0,,3620003738.0,3611213098.0,9,,,00530,"Solids, total suspended",19,mg/L,03/31/2015,3.0,,,,03/18/2016,332.0,,3200447844.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600459756.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",12/22/2014,9,RE - Manual by Back into Compliance/Administratively Resolved,12/22/2014,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163133.0,,3601836308.0,3601027247.0,8,,,00310,"BOD, 5-day, 20 deg. C",19,mg/L,10/31/2014,6.0,,,,11/20/2014,,,3200447860.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601711830.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,005,3200138426.0,C,1,3430162446.0,,3608237351.0,3604603778.0,8,,,00665,"Phosphorus, total [as P]",01,kg/d,04/30/2015,6.0,,,,05/18/2015,,,3200447834.0,,Q2,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601712039.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163215.0,,3608237339.0,3604603773.0,8,,,00552,"Oil and grease, hexane extr method",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447864.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600459380.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",12/22/2014,9,RE - Manual by Back into Compliance/Administratively Resolved,12/22/2014,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163139.0,,3601836296.0,3601027241.0,8,,,00340,"Oxygen demand, chem. [high level] [COD]",19,mg/L,10/31/2014,6.0,,,,11/20/2014,,,3200447861.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600210736.0,,D80,"DMR, Monitor Only - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,11/21/2014,2,RE - Back into Compliance,03/18/2016,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,B,1,3249727858.0,,3620003746.0,3611213103.0,9,,,00530,"Solids, total suspended",19,mg/L,09/30/2014,3.0,,,,03/18/2016,514.0,,3200447844.0,,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3656202329.0,,D90,"DMR, Limited - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,02/21/2021,9,RE - Manual by Back into Compliance/Administratively Resolved,05/28/2021,EFF,Effluent Violations,,,,,,,,,3.0,3600794322.0,001,3600794322.0,A,1,3654645203.0,,3731070688.0,3670026692.0,E,,94.2,00620,"Nitrogen, nitrate total [as N]",19,mg/L,12/31/2020,1.0,,,,01/13/2021,,,3601547152.0,,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600459740.0,,D80,"DMR, Monitor Only - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,12/22/2014,9,RE - Manual by Back into Compliance/Administratively Resolved,12/22/2014,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,005,3200138426.0,C,1,3430162380.0,,3601836335.0,3601027256.0,8,,,00665,"Phosphorus, total [as P]",01,kg/d,10/31/2014,6.0,,,,11/20/2014,,,3200447834.0,,Q1,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3205567858.0,,E90,"DMR, Limited - Numeric Violation",,,,,T,TRC Limitations Exceeded,02/28/2010,2,RE - Back into Compliance,05/31/2010,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,001,3200138426.0,A,1,3249721375.0,56.0,3244393160.0,3209944275.0,,,16.798,00310,"BOD, 5-day, 20 deg. C",01,kg/d,01/31/2010,1.0,51.0,,26,02/21/2010,,,3200447803.0,25.424,Q1,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3669928671.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,0.0,3602724888.0,001,3602724888.0,A,1,3896953824.0,107000.0,3789397584.0,3701384878.0,,,90.80000431,82388,"1,4-Dioxane",19,mg/L,02/28/2023,1.0,18.0,=,28,03/20/2023,,,3605913180.0,107.00000508,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601711973.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,005,3200138426.0,C,1,3430162439.0,,3608237355.0,3604603778.0,8,,,00665,"Phosphorus, total [as P]",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447834.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3631074143.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,3.0,3600794322.0,101,3600794322.0,B,1,3654647900.0,13000.0,3649510904.0,3627791301.0,,,400.0,74055,"Coliform, fecal general",30,MPN/100mL,09/30/2017,3.0,3150.0,=,13,10/13/2017,,,3601547207.0,13000.0,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3672233334.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,0.0,3602724888.0,002,3602724888.0,A,1,3975729198.0,9300.0,3801941592.0,3708185085.0,,,0.34500002,82388,"1,4-Dioxane",19,mg/L,08/31/2023,1.0,2596.0,=,28,09/19/2023,,,3607183309.0,9.30000044,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601711910.0,,D80,"DMR, Monitor Only - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163213.0,,3608237336.0,3604603773.0,8,,,00552,"Oil and grease, hexane extr method",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447864.0,,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3602724162.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",11/21/2015,2,RE - Back into Compliance,03/18/2016,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,B,1,3430162741.0,,3620003741.0,3611213099.0,9,,,00530,"Solids, total suspended",19,mg/L,09/30/2015,3.0,,,,03/18/2016,149.0,,3200447844.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3628432194.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,3.0,3600794322.0,001,3600794322.0,A,1,3654645467.0,14.9,3644574179.0,3625012051.0,,,14.7,00610,"Nitrogen, ammonia total [as N]",19,mg/L,06/30/2017,1.0,1.0,=,19,07/20/2017,,,3601547156.0,14.9,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600459426.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",12/22/2014,9,RE - Manual by Back into Compliance/Administratively Resolved,12/22/2014,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163172.0,,3601836289.0,3601027239.0,8,,,00630,Nitrite + Nitrate total [as N],01,kg/d,10/31/2014,6.0,,,,11/20/2014,,,3200447865.0,,Q2,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601711994.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,C,1,3430162912.0,,3608237455.0,3604603823.0,8,,,00340,"Oxygen demand, chem. [high level] [COD]",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447846.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601712097.0,,D80,"DMR, Monitor Only - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,C,1,3430162909.0,,3608237463.0,3604603826.0,8,,,00310,"BOD, 5-day, 20 deg. C",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447845.0,,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3652287585.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",10/22/2020,9,RE - Manual by Back into Compliance/Administratively Resolved,01/26/2021,EFF,Effluent Violations,,,,,,,,,3.0,3600794322.0,001,3600794322.0,D,1,3654643902.0,,3721584214.0,3665221256.0,E,,,61426,"Toxicity [chronic], Ceriodaphnia dubia",73,toxic,08/31/2020,12.0,,,,09/10/2020,,,3601547125.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3608788300.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,3.0,3600794322.0,001,3600794322.0,A,1,3654643920.0,108.0,3633046652.0,3618571629.0,,,27.87559977,00530,"Solids, total suspended",01,kg/d,12/31/2016,1.0,76.0,=,26,01/20/2017,,,3601547128.0,49.03199959,Q1,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601712177.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,C,1,3430162910.0,,3608237462.0,3604603826.0,8,,,00310,"BOD, 5-day, 20 deg. C",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447845.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600459887.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",12/22/2014,9,RE - Manual by Back into Compliance/Administratively Resolved,12/22/2014,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,005,3200138426.0,C,1,3430162387.0,,3601836336.0,3601027256.0,8,,,00665,"Phosphorus, total [as P]",01,kg/d,10/31/2014,6.0,,,,11/20/2014,,,3200447834.0,,Q2,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3205567848.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,3200138427.0,001,3200138427.0,A,1,3249725730.0,148.0,3244392740.0,3209945146.0,,,46.762,00310,"BOD, 5-day, 20 deg. C",01,kg/d,09/30/2008,1.0,44.0,,26,10/22/2008,1.0,,3200447818.0,67.192,Q1,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3683720360.0,,D80,"DMR, Monitor Only - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,08/25/2025,1,NC - Unresolved RNC,08/25/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602724888.0,002,3602724888.0,D,1,3975730267.0,,3849606511.0,3735044807.0,E,,,61426,"Toxicity [chronic], Ceriodaphnia dubia",73,toxic,06/30/2025,12.0,,,,07/18/2025,,,3607183306.0,,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3672433561.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,0.0,3602724888.0,002,3602724888.0,A,1,3975729226.0,94700.0,3803200114.0,3708926378.0,,,0.34500002,82388,"1,4-Dioxane",19,mg/L,09/30/2023,1.0,27349.0,=,28,10/19/2023,,,3607183309.0,94.7000045,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601712133.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163229.0,,3608237350.0,3604603779.0,8,,,00665,"Phosphorus, total [as P]",01,kg/d,04/30/2015,6.0,,,,05/18/2015,,,3200447866.0,,Q2,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601712199.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,006,3200138426.0,C,1,3430162962.0,,3608237461.0,3604603825.0,8,,,00665,"Phosphorus, total [as P]",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447850.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3683720375.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/25/2025,1,NC - Unresolved RNC,08/25/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602724888.0,002,3602724888.0,D,1,3975730268.0,,3849606512.0,3735044807.0,E,,,61426,"Toxicity [chronic], Ceriodaphnia dubia",73,toxic,06/30/2025,12.0,,,,07/18/2025,,,3607183306.0,,C3,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3600459934.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",12/22/2014,9,RE - Manual by Back into Compliance/Administratively Resolved,12/22/2014,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,007,3200138426.0,C,1,3430163185.0,,3601836325.0,3601027252.0,8,,,00665,"Phosphorus, total [as P]",01,kg/d,10/31/2014,6.0,,,,11/20/2014,,,3200447866.0,,Q2,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3401107265.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,001,3200138426.0,A,1,3249721551.0,184.0,3405416386.0,3403314829.0,,,44.946,00310,"BOD, 5-day, 20 deg. C",01,kg/d,12/31/2012,1.0,86.0,=,26,01/18/2013,,,3200447803.0,83.5359993,Q2,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3670848084.0,,E90,"DMR, Limited - Numeric Violation",,,,,T,TRC Limitations Exceeded,07/31/2023,2,RE - Back into Compliance,03/31/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602724888.0,002,3602724888.0,A,1,3975729141.0,21433.0,3797027438.0,3705594029.0,,,0.15200001,82388,"1,4-Dioxane",19,mg/L,06/30/2023,1.0,14001.0,=,28,07/19/2023,,,3607183309.0,21.43300102,C2,MK,A,MO AVG
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3205567844.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,3200138427.0,001,3200138427.0,A,1,3249725596.0,960.0,3244392201.0,3209945119.0,,,124.396,00310,"BOD, 5-day, 20 deg. C",01,kg/d,06/30/2006,1.0,250.0,,26,07/17/2006,,,3200447818.0,435.84,Q2,DD,N,DAILY MX
1402,遠東新世紀股份有限公司,Far Eastern New Century Corporation,FENC,"APG Polytech USA Holdings, Inc.","APG Polytech, LLC",211--美國,"APG POLYTECH, LLC",3200025465,WV0000132,境外子公司匹配,100,APG POLYTECH,境外子公司名稱,3601712068.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/21/2015,9,RE - Manual by Back into Compliance/Administratively Resolved,06/21/2015,EFF,Effluent Violations,,,,,,,,,2.0,3200138426.0,005,3200138426.0,C,1,3430162426.0,,3608237324.0,3604603767.0,8,,,00552,"Oil and grease, hexane extr method",19,mg/L,04/30/2015,6.0,,,,05/18/2015,,,3200447832.0,,C3,DD,N,DAILY MX
